T_TRADE_PRICE,T_COMM
26.31,9.47
24.41,54.68
28.88,25.41
29.01,18.57
20.13,8.86
20.39,14.68
20.45,45.81
22.99,51.50
22.50,50.40
25.63,41.01
26.44,9.52
25.51,11.22
28.41,25.00
23.51,20.69
29.00,37.12
28.99,64.94
27.36,24.08
24.57,7.86
22.48,17.98
22.85,10.05
29.55,42.55
28.21,9.03
21.82,7.86
21.47,48.09
21.64,15.58
21.15,18.61
26.98,43.17
28.90,36.99
23.82,17.15
21.37,61.55
27.59,22.07
27.51,61.62
28.10,53.95
20.90,40.13
27.19,34.80
29.57,56.77
29.58,23.66
21.00,7.56
20.59,46.12
28.80,36.86
24.96,21.96
22.04,15.87
23.76,17.11
26.25,37.80
27.27,34.91
28.24,18.07
22.19,63.91
21.18,27.11
22.66,50.76
24.47,54.81
27.81,20.02
22.34,8.04
27.33,34.98
20.45,7.36
29.29,10.54
20.01,44.82
24.11,30.86
22.80,29.18
26.77,19.27
25.19,56.43
24.94,31.92
25.78,22.69
27.97,8.95
23.54,30.13
21.79,15.69
29.85,66.86
24.65,15.78
27.51,19.81
20.17,51.64
23.62,60.47
23.31,9.32
28.91,74.01
24.18,21.28
28.51,82.11
24.30,8.75
22.60,7.23
25.42,10.17
28.48,63.80
26.01,9.36
27.88,35.69
21.46,24.04
28.80,23.04
22.21,8.00
24.05,21.16
22.77,25.50
21.29,47.69
27.90,53.57
22.51,8.10
29.15,20.99
26.82,51.49
28.59,64.04
22.94,25.69
28.14,54.03
27.65,39.82
23.17,51.90
27.74,19.97
20.52,13.13
28.63,36.65
23.51,52.66
26.13,20.90
28.47,31.89
20.71,46.39
24.68,55.28
21.70,24.30
25.04,11.02
23.97,30.68
23.72,7.59
23.89,17.20
20.40,7.34
26.87,9.67
27.59,24.28
23.67,17.04
26.72,19.24
25.24,32.31
28.24,31.63
24.37,19.50
25.42,18.30
28.10,35.97
25.73,18.53
23.60,30.21
25.80,57.79
20.90,46.82
24.01,7.68
21.10,16.88
28.02,35.87
25.39,9.14
20.31,7.31
26.53,67.92
29.55,23.64
22.57,8.13
23.64,52.95
26.31,33.68
21.36,6.84
26.88,34.41
20.73,23.22
29.87,26.29
22.93,29.35
24.50,8.82
26.31,46.31
20.27,7.30
22.50,28.80
27.50,61.60
27.01,23.77
29.40,10.58
23.12,29.59
20.83,46.66
28.93,37.03
29.54,94.53
22.59,9.94
22.18,14.20
28.28,40.72
29.84,57.29
24.44,7.82
26.58,59.54
28.89,46.22
25.99,8.32
26.99,19.43
20.95,13.41
26.23,23.08
22.15,70.88
22.55,14.43
22.45,14.37
24.04,69.24
25.13,48.25
20.44,22.89
20.33,22.77
23.15,8.33
22.41,50.20
26.14,16.73
29.30,37.50
21.86,48.97
22.43,17.94
23.40,20.59
21.65,31.18
20.36,14.66
21.50,41.28
26.15,75.31
25.46,11.20
20.65,29.74
23.32,29.85
29.85,38.21
23.64,30.26
26.83,34.34
21.87,27.99
23.21,29.71
27.93,62.56
20.07,14.45
21.12,7.60
29.76,21.43
24.36,62.36
23.10,44.35
25.45,24.43
21.41,47.96
28.53,20.54
22.53,50.47
22.10,17.68
29.24,32.75
27.41,39.47
22.25,28.48
20.60,26.37
23.71,7.59
22.72,10.00
22.75,7.28
21.43,27.43
27.84,10.02
22.34,50.04
26.11,22.98
27.78,17.78
22.67,50.78
25.77,49.48
29.77,10.72
26.15,33.47
27.96,11.18
21.57,15.53
20.31,7.31
21.96,28.11
27.64,35.38
25.13,36.19
25.96,74.76
27.29,52.40
25.98,8.31
27.72,62.09
23.36,18.69
20.17,22.59
20.40,14.69
24.23,34.89
28.62,22.90
29.78,38.12
26.08,9.39
26.02,58.28
20.02,25.63
24.34,15.58
26.48,11.65
24.85,7.95
23.75,8.55
25.96,8.31
27.59,30.90
22.37,8.05
21.50,18.92
26.62,59.63
20.12,8.05
21.87,62.99
21.45,7.72
21.23,47.56
26.43,33.83
21.74,7.83
28.72,18.38
25.79,24.76
27.34,61.24
25.97,29.09
24.89,15.93
21.19,47.47
22.00,42.24
23.26,8.37
25.54,20.43
23.42,7.49
29.75,57.12
27.16,19.56
27.06,34.64
26.28,37.84
22.80,51.07
24.47,46.98
21.45,54.91
29.46,65.99
20.12,14.49
21.80,7.85
22.41,19.72
25.14,8.04
29.64,66.39
23.01,29.45
25.26,32.33
29.21,65.43
21.74,48.70
20.33,14.64
21.48,48.12
27.61,24.30
22.03,28.20
21.45,48.05
26.82,17.16
24.28,19.42
23.28,26.07
25.35,56.78
24.13,8.69
25.26,72.75
22.76,36.42
28.90,18.50
21.22,13.58
26.36,33.74
20.78,7.48
29.62,23.70
27.75,62.16
26.32,29.48
28.77,64.44
25.01,22.01
29.81,11.92
24.19,30.96
26.70,76.90
21.30,7.67
25.33,24.32
20.11,9.65
25.71,32.91
21.38,34.21
28.98,9.27
22.22,16.00
24.15,34.78
20.62,14.85
24.89,21.90
28.16,36.04
27.65,39.82
28.48,41.01
26.84,30.06
22.40,19.71
26.60,34.05
21.38,34.21
23.89,8.60
22.95,18.36
24.56,19.65
28.38,20.43
21.49,15.47
29.77,42.87
22.31,39.27
21.29,30.66
27.85,31.19
29.20,37.38
25.51,40.82
20.13,7.25
22.10,8.84
23.72,17.08
27.10,78.05
20.73,23.22
22.12,49.55
21.75,7.83
28.45,10.24
27.73,62.12
25.84,57.88
22.17,7.98
20.27,38.92
22.89,8.24
25.74,9.27
21.28,30.64
26.63,9.59
25.17,28.19
23.50,30.08
28.08,31.45
20.38,6.52
29.88,9.56
21.32,15.35
25.53,49.02
24.68,8.88
24.84,17.88
27.02,23.78
22.53,19.83
21.10,15.19
20.22,51.76
20.19,64.61
28.25,20.34
23.83,61.00
28.54,63.93
22.02,9.69
22.12,19.47
22.80,16.42
22.49,50.38
20.48,8.19
24.78,31.72
21.91,63.10
21.12,40.55
27.84,80.18
21.11,15.20
27.20,52.22
26.44,19.04
24.71,31.63
22.34,50.04
26.90,60.26
25.51,28.57
20.27,7.30
25.77,57.72
20.77,6.65
21.36,47.85
27.46,19.77
20.11,25.74
27.41,9.87
26.51,67.87
27.26,10.90
26.27,18.91
23.54,15.07
26.31,18.94
28.17,36.06
27.84,62.36
21.31,47.73
25.27,32.35
29.61,33.16
24.71,8.90
27.46,70.30
21.59,15.54
21.51,27.53
25.96,58.15
26.13,41.81
20.78,33.25
25.11,32.14
21.33,23.89
28.42,45.47
26.78,9.64
22.14,28.34
22.59,65.06
22.89,16.48
21.18,47.44
28.03,35.88
24.63,7.88
22.34,8.04
28.52,10.27
20.75,23.24
24.85,17.89
29.33,12.91
27.99,53.74
21.37,13.68
24.97,17.98
20.75,46.48
27.52,17.61
24.41,27.34
28.33,31.73
21.52,27.55
20.25,45.36
23.04,8.29
20.09,7.23
25.15,11.07
23.30,67.10
25.01,48.02
27.34,61.24
23.11,44.37
27.48,8.79
25.25,48.48
24.81,8.93
25.49,12.24
29.84,42.97
21.42,13.71
25.61,18.44
26.75,9.63
26.53,21.22
23.00,29.44
21.75,27.84
23.85,11.45
24.89,31.86
24.48,39.17
26.51,33.93
26.54,16.99
26.81,19.30
23.46,67.56
27.94,44.70
26.22,10.49
24.18,17.41
28.97,46.35
22.35,8.94
27.48,12.09
27.72,39.92
25.35,32.45
28.06,80.81
20.60,13.18
28.61,13.73
23.14,25.92
24.79,27.76
29.17,84.01
28.16,36.04
24.52,19.62
29.14,65.27
24.99,47.98
21.87,10.50
21.34,40.97
24.09,42.40
28.40,31.81
21.66,17.33
24.84,8.94
29.81,23.85
28.38,63.57
22.56,50.53
20.48,26.21
28.38,36.33
26.79,34.29
22.79,51.05
20.21,32.34
25.04,32.05
20.85,30.02
27.74,62.14
26.20,58.69
28.23,63.24
25.36,16.23
23.88,68.77
23.44,52.51
21.25,68.00
20.77,39.88
20.59,26.36
21.48,15.47
21.35,23.91
28.44,10.24
23.75,30.40
24.02,26.90
28.98,20.87
23.56,8.48
23.75,19.00
21.56,27.60
24.64,17.74
28.17,54.09
24.15,27.05
21.04,15.15
24.97,27.97
25.85,9.31
27.53,39.64
25.31,72.89
26.86,38.68
29.88,21.51
23.54,30.13
24.45,7.82
28.11,35.98
25.18,40.29
29.28,11.71
23.69,37.90
20.61,6.60
25.34,56.76
26.25,67.20
21.70,48.61
21.84,41.93
27.84,11.14
29.39,18.81
27.98,10.07
29.11,25.62
29.08,65.14
20.07,7.23
26.30,75.74
26.52,16.97
26.74,38.51
21.96,24.60
29.59,10.65
28.38,63.57
27.19,47.85
27.67,19.92
23.87,10.50
20.45,13.09
27.00,9.72
26.08,58.42
27.14,11.94
23.67,17.04
21.15,47.38
22.90,8.24
20.12,6.44
26.85,21.48
26.30,58.91
24.78,31.72
25.54,16.35
28.08,53.91
22.78,29.16
22.99,29.43
25.42,18.30
23.31,8.39
29.49,75.49
24.97,10.99
22.67,14.51
23.30,8.39
28.03,11.21
20.47,16.38
26.08,20.86
22.40,8.06
29.95,21.56
29.73,38.05
22.28,8.02
29.95,52.71
23.92,8.61
24.95,55.89
22.98,36.77
24.77,31.71
20.04,14.43
20.72,53.04
29.07,9.30
21.67,15.60
23.73,10.44
20.27,7.30
25.56,28.63
26.53,42.45
23.25,29.76
27.10,19.51
20.81,59.93
22.90,29.31
25.50,22.44
23.23,40.88
22.57,32.50
25.46,57.03
25.69,11.30
21.25,6.80
28.02,80.70
22.07,7.06
21.17,7.62
20.80,36.61
20.24,25.91
23.74,17.09
21.15,7.61
22.43,28.71
28.00,22.40
29.85,21.49
24.49,19.59
20.67,14.88
22.44,25.13
26.67,9.60
28.06,53.88
22.24,32.03
24.21,69.72
27.63,30.95
25.77,11.34
20.11,7.24
26.94,60.35
28.60,10.30
27.60,9.94
24.22,17.44
28.43,9.10
28.30,81.50
29.04,65.05
21.99,31.67
29.43,23.54
27.95,62.61
21.20,6.78
27.05,21.64
25.95,22.84
26.60,29.79
24.19,46.44
28.51,31.93
28.85,36.93
24.49,17.63
27.15,21.72
28.88,18.48
26.16,33.48
26.99,8.64
24.28,15.54
23.22,44.58
23.62,17.01
25.80,66.05
21.16,15.24
22.12,7.96
21.65,15.59
20.18,25.83
24.95,31.94
22.22,9.78
21.39,41.07
21.39,47.91
26.85,60.14
25.12,22.11
20.68,13.24
29.23,84.18
21.37,15.39
26.97,34.52
26.83,17.17
26.61,9.58
20.77,33.23
20.00,57.60
28.42,31.83
25.91,11.40
27.69,22.15
24.73,8.90
24.66,55.24
21.57,27.61
21.97,28.12
29.94,21.56
26.57,17.00
29.32,32.84
22.85,8.23
24.53,8.83
20.32,29.26
25.94,18.68
25.41,28.46
26.71,21.37
22.25,32.04
28.67,20.64
26.32,11.58
24.42,27.35
22.53,43.26
21.76,48.74
23.46,16.89
25.27,18.19
21.06,7.58
21.38,47.89
25.72,11.32
21.79,7.84
27.73,11.09
28.75,9.20
21.05,26.94
24.44,39.10
23.86,7.64
22.54,50.49
27.04,23.80
21.46,48.07
28.29,40.74
27.78,44.45
27.89,17.85
20.07,12.84
22.44,19.75
28.29,20.37
20.33,14.64
25.92,12.44
27.90,11.16
22.97,14.70
28.52,25.10
28.29,10.18
27.72,13.31
27.05,34.62
24.60,17.71
27.10,34.69
20.50,7.38
26.14,29.28
20.44,39.24
26.19,18.86
24.31,42.79
26.00,33.28
25.10,9.04
21.83,27.94
25.49,57.10
21.81,24.43
23.25,52.08
20.43,52.30
21.65,48.50
26.79,60.01
28.61,36.62
24.88,47.77
22.06,17.65
28.88,41.59
23.05,44.26
29.09,25.60
24.11,46.29
29.12,20.97
27.73,12.20
25.59,9.21
21.80,7.85
27.32,19.67
20.12,7.24
27.57,61.76
24.36,70.16
24.67,39.47
24.84,35.77
28.52,31.94
23.05,66.38
26.52,33.95
29.68,75.98
21.00,6.72
24.67,8.88
24.76,19.81
24.22,7.75
23.86,17.18
23.10,20.33
22.33,42.87
29.52,56.68
28.58,20.58
23.73,34.17
28.84,20.76
23.80,8.57
27.82,12.24
26.11,18.80
29.26,11.70
27.65,9.95
25.89,20.71
22.44,64.63
27.68,62.00
20.26,14.59
29.93,21.55
27.78,80.01
24.54,21.60
20.54,13.15
23.20,9.28
26.21,50.32
21.10,54.02
22.20,15.98
25.91,33.16
24.50,8.82
24.79,21.82
21.02,7.57
20.07,25.69
21.69,15.62
23.61,8.50
29.07,55.81
25.02,9.01
22.92,20.17
23.12,20.35
20.42,45.74
26.92,21.54
26.72,29.93
25.93,12.45
24.35,9.74
25.50,57.12
27.68,62.00
22.40,7.17
27.65,19.91
29.03,11.61
29.01,64.98
29.41,37.64
25.49,32.63
26.90,17.22
27.19,60.91
25.15,16.10
29.06,10.46
25.19,40.30
25.42,16.27
23.93,17.23
21.55,8.62
25.89,82.85
24.90,27.89
27.03,9.73
28.22,54.18
29.02,23.22
26.88,30.11
20.77,13.29
24.05,10.58
29.26,93.63
28.54,63.93
25.76,22.67
22.54,43.28
20.99,26.87
26.83,34.34
20.06,25.68
27.34,39.37
23.75,17.10
27.85,62.38
27.37,12.04
28.15,45.04
26.01,33.29
20.57,7.41
23.13,25.91
24.35,15.58
20.26,6.48
27.17,9.78
21.29,23.84
28.66,82.54
23.85,53.42
25.83,33.06
28.54,9.13
24.99,15.99
22.45,9.88
22.67,9.97
23.39,52.39
25.35,9.13
23.25,29.76
26.92,9.69
23.00,29.44
26.00,9.36
22.86,51.21
24.61,15.75
28.47,63.77
27.70,8.86
29.33,12.91
25.41,9.15
25.27,18.19
21.97,56.24
27.25,52.32
21.58,17.26
25.78,18.56
21.32,27.29
21.61,15.56
24.78,31.72
25.83,9.30
22.78,29.16
24.83,63.56
29.68,10.68
23.76,8.55
24.36,7.80
24.69,55.31
23.76,30.41
27.58,19.86
28.28,63.35
20.52,9.03
23.41,8.43
23.03,58.96
25.02,64.05
28.03,71.76
21.81,27.92
28.12,24.75
22.03,14.10
24.02,17.29
22.93,20.18
24.33,7.79
24.24,69.81
28.99,46.38
29.73,33.30
26.32,9.48
25.47,18.34
24.84,19.87
29.89,38.26
26.39,11.61
20.69,16.55
20.46,14.73
23.81,38.10
26.42,10.57
24.58,43.26
23.13,16.65
20.15,45.14
25.74,45.30
26.36,67.48
27.50,9.90
20.06,57.77
25.74,28.83
24.41,46.87
29.14,32.64
27.16,9.78
24.72,9.89
26.23,29.38
29.28,10.54
23.35,20.55
29.26,23.41
29.16,10.50
29.32,75.06
28.56,31.99
25.87,18.63
28.20,12.41
27.66,39.83
28.53,12.55
27.46,24.16
22.88,51.25
25.00,32.00
26.83,60.10
26.63,19.17
23.96,8.63
26.12,29.25
28.84,9.23
23.16,33.35
24.31,62.23
29.39,10.58
20.83,26.66
23.35,20.55
21.48,48.12
28.46,18.21
26.12,33.43
26.29,33.65
23.92,21.05
29.02,20.89
29.54,10.63
20.60,52.74
20.38,16.30
27.89,40.16
21.47,48.09
25.36,73.04
29.37,56.39
22.72,16.36
29.35,46.96
25.72,65.84
22.27,8.02
29.81,9.54
29.75,85.68
21.64,7.79
23.81,10.48
22.81,36.50
20.20,6.46
26.27,11.56
21.01,26.89
28.96,46.34
28.16,31.54
26.48,33.89
21.60,9.50
27.69,62.03
28.45,63.73
23.18,51.92
25.08,28.09
27.27,9.82
23.81,15.24
24.56,47.16
27.36,78.80
22.89,14.65
29.03,65.03
27.48,39.57
24.07,19.26
22.88,29.29
22.76,50.98
25.98,66.51
27.65,9.95
20.23,6.47
20.73,16.58
28.96,55.60
25.34,36.49
22.08,17.66
25.60,16.38
29.92,47.87
22.72,50.89
22.39,8.06
27.58,17.65
24.12,7.72
20.89,9.19
24.75,7.92
28.30,36.22
20.49,19.67
21.02,15.13
26.41,19.02
23.44,30.00
21.76,15.67
28.28,36.20
23.99,30.71
28.81,46.10
29.68,21.37
20.76,26.57
23.28,10.24
26.79,11.79
21.10,15.19
28.93,20.83
27.64,53.07
24.25,8.73
29.31,65.65
22.56,14.44
21.65,27.71
28.89,64.71
26.93,43.09
28.65,11.46
22.38,16.11
20.90,26.75
24.97,19.98
24.00,21.12
28.38,31.79
20.39,39.15
28.78,10.36
26.94,68.97
22.61,25.32
27.09,9.75
22.56,16.24
20.44,13.08
23.04,29.49
25.22,16.14
21.27,7.66
26.21,16.77
22.70,7.26
21.82,13.96
26.09,18.78
24.15,69.55
24.75,43.56
28.73,12.64
20.31,45.49
26.32,8.42
26.81,34.32
20.97,26.84
24.77,31.71
24.74,31.67
23.64,15.13
28.29,12.45
21.17,15.24
23.70,7.58
21.45,48.05
28.81,25.35
22.59,57.83
28.35,20.41
26.12,29.25
23.71,18.97
23.43,16.87
21.84,6.99
20.64,14.86
20.54,59.16
28.91,37.00
29.17,42.00
28.97,64.89
27.60,8.83
29.80,66.75
27.55,61.71
27.68,39.86
20.07,44.96
23.41,16.86
22.51,16.21
22.83,43.83
26.17,9.42
20.47,7.37
26.79,11.79
23.39,37.42
29.21,37.39
27.51,35.21
28.37,72.63
26.92,9.69
29.28,21.08
27.03,60.55
21.09,27.00
26.59,68.07
20.99,15.11
23.26,8.37
27.47,39.56
29.06,41.85
23.31,14.92
29.13,74.57
25.50,40.80
28.95,9.26
22.88,18.30
24.23,10.66
20.30,45.47
29.78,21.44
21.60,15.55
29.21,21.03
23.70,20.86
28.87,46.19
28.05,62.83
27.65,19.91
29.89,19.13
21.19,16.95
27.97,13.43
21.97,28.12
21.75,31.32
20.91,60.22
25.53,57.19
25.67,57.50
24.75,35.64
23.90,17.21
26.32,18.95
28.29,18.11
29.97,57.54
27.06,8.66
24.03,42.29
25.32,9.12
22.12,24.77
22.91,16.50
23.01,51.54
21.10,54.02
25.14,32.18
27.79,10.00
25.41,18.30
24.31,9.72
25.31,48.60
23.75,34.20
24.00,69.12
28.38,54.49
25.89,16.57
21.47,8.59
20.56,7.40
27.87,20.07
22.35,8.05
23.50,7.52
21.30,30.67
21.29,18.74
23.25,8.37
29.73,66.60
21.55,6.90
23.88,34.39
28.07,20.21
24.89,17.92
25.01,72.03
20.73,26.53
22.56,8.12
22.63,50.69
28.39,36.34
20.23,45.32
27.89,11.16
23.61,7.56
23.54,8.47
26.27,16.81
24.93,21.94
25.50,9.18
22.87,18.30
25.56,49.08
28.68,32.12
29.39,10.58
20.15,14.51
22.56,14.44
22.45,17.96
23.93,30.63
20.06,7.22
24.80,17.86
28.29,10.18
20.50,8.20
25.48,57.08
28.73,25.28
22.99,18.39
22.88,43.93
21.19,47.47
21.69,13.88
23.04,10.14
26.51,21.21
28.66,32.10
22.86,25.60
26.41,59.16
22.93,16.51
27.62,39.77
25.67,32.86
25.34,10.14
28.11,80.96
20.05,8.82
21.18,16.94
28.83,64.58
22.99,51.50
20.08,51.40
24.08,7.71
23.11,59.16
21.95,7.90
25.77,49.48
27.38,17.52
28.02,44.83
21.54,6.89
20.60,52.74
21.72,7.82
24.05,30.78
24.01,30.73
20.87,13.36
28.70,36.74
25.27,36.39
27.34,19.68
25.59,32.76
27.15,60.82
28.99,20.87
22.98,58.83
23.93,17.23
23.69,17.06
23.82,45.73
24.22,31.00
24.49,27.43
23.32,14.92
20.91,40.15
29.97,57.54
25.82,28.92
29.51,66.10
29.02,55.72
27.75,39.96
29.23,11.69
28.05,62.83
25.13,11.06
28.76,64.42
21.60,48.38
24.08,34.68
20.88,7.52
28.70,9.18
27.53,61.67
22.53,25.23
23.65,37.84
27.81,20.02
25.76,32.97
24.94,7.98
23.85,45.79
26.25,75.60
28.90,55.49
24.31,10.70
23.93,26.80
28.62,73.27
25.22,32.28
27.59,48.56
25.60,81.92
26.59,29.78
26.68,23.48
21.37,7.69
27.75,62.16
28.61,32.04
21.53,6.89
29.14,74.60
21.72,19.11
21.23,27.17
20.34,45.56
26.05,33.34
25.83,9.30
21.70,27.78
25.49,36.71
24.62,8.86
25.23,8.07
21.48,7.73
21.68,48.56
29.02,10.45
24.71,47.44
26.44,67.69
25.12,36.17
21.67,19.07
27.26,61.06
26.91,9.69
23.48,30.05
28.35,22.68
23.01,14.73
23.71,60.70
25.42,48.81
29.49,56.62
23.07,44.29
22.58,8.13
28.01,35.85
27.27,9.82
27.69,19.94
23.09,29.56
25.14,20.11
26.25,33.60
23.13,33.31
24.54,27.48
25.21,9.08
24.93,17.95
29.21,12.85
24.08,26.97
22.62,28.95
21.72,24.33
20.40,26.11
28.61,64.09
29.45,21.20
28.43,50.04
25.84,20.67
28.30,81.50
28.43,20.47
24.76,63.39
26.64,59.67
21.36,17.09
26.33,67.40
20.07,25.69
20.37,45.63
21.97,17.58
22.40,64.51
21.68,15.61
20.87,9.18
21.99,24.63
29.89,66.95
29.88,38.25
20.28,25.96
21.07,7.59
21.94,7.90
22.23,16.01
29.27,21.07
22.77,65.58
28.28,10.18
21.21,7.64
23.07,29.53
24.78,15.86
24.71,17.79
27.42,52.65
21.20,30.53
28.18,72.14
22.20,14.21
22.31,49.97
24.71,55.35
23.28,7.45
27.25,61.04
20.61,9.07
21.42,47.98
22.88,51.25
25.41,18.30
20.60,6.59
26.21,41.94
29.88,66.93
27.84,62.36
22.23,24.90
20.86,15.02
21.11,27.02
25.88,28.99
27.61,39.76
24.12,30.87
26.93,9.69
24.50,27.44
21.27,9.36
27.38,70.09
23.73,18.98
26.46,33.87
22.78,16.40
20.03,32.05
20.10,12.86
20.17,7.26
24.49,7.84
26.95,8.62
26.00,8.32
25.18,9.06
27.41,52.63
29.53,10.63
21.33,15.36
22.54,16.23
21.05,16.84
26.77,51.40
20.59,23.06
21.90,7.88
24.93,27.92
28.59,36.60
22.62,43.43
20.19,7.27
24.89,55.75
25.95,22.84
26.37,33.75
26.95,9.70
26.73,51.32
25.41,16.26
24.69,31.60
21.73,34.77
23.33,8.40
22.14,49.59
23.32,14.92
20.95,7.54
28.39,10.22
20.57,14.81
25.63,36.91
29.60,37.89
20.15,58.03
26.53,23.35
21.63,13.84
22.85,36.56
24.56,7.86
24.91,31.88
26.83,11.81
25.68,20.54
21.45,27.46
20.04,25.65
21.35,47.82
21.45,61.78
24.94,19.95
27.51,70.43
27.23,19.61
22.93,51.36
29.34,21.12
26.20,58.69
26.12,58.51
27.56,35.28
20.05,32.08
23.45,8.44
26.32,29.48
21.19,7.63
22.99,29.43
24.98,10.99
25.57,10.23
26.68,11.74
22.96,16.53
25.84,57.88
21.12,16.90
25.81,9.29
26.47,9.53
24.79,39.66
28.41,63.64
23.55,60.29
26.34,8.43
29.43,75.34
22.14,42.51
21.54,27.57
20.50,59.04
22.18,7.10
28.56,36.56
22.58,16.26
20.77,6.65
27.60,61.82
23.08,36.93
26.76,9.63
26.54,11.68
23.14,10.18
25.00,28.00
29.82,66.80
25.81,49.56
27.80,17.79
25.49,57.10
28.98,37.09
26.24,37.79
21.99,49.26
26.76,17.13
21.97,7.91
20.90,23.41
24.05,53.87
23.01,44.18
27.31,61.17
25.60,10.24
23.99,7.68
23.21,33.42
25.79,57.77
20.79,16.63
28.34,24.94
22.81,32.85
26.97,77.67
23.62,8.50
24.14,19.31
29.83,57.27
28.45,31.86
26.24,9.45
20.62,46.19
27.26,34.89
29.52,11.81
28.65,32.09
27.16,8.69
22.97,16.54
27.38,19.71
25.35,32.45
22.51,50.42
22.62,14.48
21.69,8.68
28.99,20.87
27.23,52.28
25.07,10.03
23.14,25.92
25.22,16.14
23.57,30.17
20.90,18.39
24.47,46.98
21.13,27.05
26.98,77.70
28.71,20.67
28.41,12.50
24.44,15.64
29.89,11.96
20.57,26.33
20.08,6.43
27.35,61.26
21.94,7.02
26.91,23.68
28.63,22.90
24.08,10.60
20.99,26.87
20.42,7.35
25.10,9.04
27.45,61.49
28.49,10.26
21.01,53.79
24.33,27.25
23.47,52.57
20.35,39.07
27.38,35.05
29.08,65.14
24.33,62.28
21.30,7.67
21.63,8.65
21.64,13.85
24.80,39.68
25.52,32.67
24.54,27.48
22.26,14.25
27.86,35.66
21.31,15.34
23.88,30.57
23.89,21.02
20.86,15.02
21.84,7.86
28.11,35.98
20.74,7.47
28.11,80.96
26.77,8.57
21.71,48.63
22.59,8.13
22.05,8.82
23.38,44.89
27.76,53.30
21.18,6.78
28.81,20.74
22.17,24.83
26.64,34.10
29.19,65.39
25.18,18.13
20.06,8.02
29.21,65.43
21.08,18.55
22.66,16.32
27.10,9.76
25.56,18.40
20.40,6.53
29.39,75.24
20.95,46.93
24.51,31.37
21.14,9.30
29.15,20.99
20.71,18.22
20.24,14.57
27.29,8.73
21.09,9.28
28.64,25.20
26.58,34.02
21.14,37.21
22.37,32.21
21.39,61.60
29.30,56.26
22.68,8.16
21.92,7.89
22.98,58.83
23.41,59.93
24.90,27.89
27.55,61.71
20.19,17.77
28.12,20.25
24.32,10.70
23.02,14.73
28.44,9.10
22.36,28.62
24.80,8.93
28.42,22.74
27.38,17.52
20.04,44.89
22.21,24.88
23.29,44.72
22.29,32.10
26.05,58.35
20.83,15.00
24.87,8.95
28.15,72.06
24.21,54.23
26.37,33.75
24.56,19.65
24.75,21.78
22.83,43.83
27.68,39.86
29.63,9.48
23.52,30.11
22.32,42.85
26.67,17.07
21.66,7.80
20.75,14.94
25.01,56.02
28.71,64.31
25.68,65.74
22.04,24.68
28.41,31.82
24.84,8.94
26.64,9.59
23.25,52.08
21.86,9.62
23.79,7.61
29.21,37.39
23.45,10.32
27.45,19.76
23.33,16.80
23.21,59.42
26.18,58.64
26.82,9.66
25.18,18.13
22.95,29.38
23.49,20.67
21.05,7.58
22.44,25.13
20.49,45.90
28.41,36.36
20.81,6.66
28.70,45.92
28.36,10.21
23.95,8.62
28.30,36.22
28.47,12.53
21.83,38.42
23.58,7.55
29.34,65.72
22.78,43.74
26.82,60.08
22.59,50.60
26.98,43.17
27.83,71.24
21.69,48.59
24.39,39.02
24.71,55.35
20.72,9.95
26.90,9.68
23.25,18.60
22.60,16.27
23.18,9.27
24.21,38.74
21.54,48.25
20.29,14.61
29.91,47.86
21.65,13.86
27.07,77.96
22.89,8.24
20.32,14.63
20.26,45.38
28.04,80.76
29.82,19.08
23.24,8.37
26.22,58.73
24.49,8.82
24.61,27.56
26.01,41.62
28.09,17.98
24.36,17.54
21.95,28.10
21.55,24.14
20.32,14.63
27.37,39.41
24.37,8.77
28.72,36.76
24.98,35.97
27.05,60.59
20.03,51.28
28.43,50.04
21.11,23.64
22.40,8.06
20.73,14.93
29.77,38.11
25.26,22.23
21.05,47.15
26.07,16.68
29.18,18.68
28.31,72.47
21.47,27.48
24.07,7.70
24.08,10.60
24.86,17.90
25.01,11.00
20.45,16.36
22.35,42.91
25.84,28.94
20.25,17.82
27.31,30.59
29.62,10.66
25.46,57.03
23.15,51.86
21.52,41.32
20.12,14.49
29.62,11.85
27.88,62.45
24.62,35.45
23.38,8.42
20.88,53.45
26.49,19.07
27.58,11.03
22.09,63.62
27.91,40.19
29.76,42.85
21.34,7.68
26.66,46.92
26.81,19.30
25.79,22.70
23.26,26.05
27.24,78.45
27.13,60.77
23.76,17.11
22.17,7.98
27.54,9.91
20.64,36.33
23.74,8.55
29.31,65.65
21.51,8.60
21.93,49.12
27.20,10.88
20.35,14.65
20.08,17.67
20.64,39.63
22.22,35.55
21.84,17.47
23.11,33.28
25.85,49.63
21.84,15.72
21.95,49.17
29.95,11.98
29.71,21.39
23.32,52.24
24.95,35.93
21.75,55.68
28.37,9.08
24.53,19.62
20.90,26.75
24.23,31.01
27.68,24.36
24.91,55.80
23.32,7.46
22.76,16.39
29.32,65.68
21.06,30.33
22.14,35.42
27.65,61.94
22.90,25.65
23.07,25.84
22.33,28.58
27.66,70.81
21.80,27.90
29.13,11.65
28.45,10.24
22.26,9.79
20.76,19.93
24.43,7.82
22.23,24.90
25.61,9.22
22.04,19.40
24.02,15.37
26.45,19.04
21.79,7.84
25.02,22.02
21.15,15.23
28.17,20.28
22.16,49.64
25.17,44.30
20.71,23.20
22.21,28.43
26.16,9.42
